Data Date,Close,Ticker
2009-12,19.663181818181815,CDE
2010-12,26.450909090909093,CDE
2011-12,26.39714285714286,CDE
2012-12,23.300500000000003,CDE
2013-12,10.47809523809524,CDE
2014-12,4.635000000000001,CDE
2015-12,2.5809090909090915,CDE
2016-12,9.611428571428572,CDE
2017-12,7.329000000000002,CDE
2018-12,4.2915789473684205,CDE
2019-12,7.336666666666669,CDE
2020-12,9.168636363636361,CDE
