Data Date,Close,Ticker
2010-11,4.406190476190477,AJRD
2011-11,4.429047619047619,AJRD
2012-11,7.829999999999999,AJRD
2013-11,15.801999999999998,AJRD
2014-02,16.346842105263157,AJRD
2014-05,16.291428571428572,AJRD
2014-08,16.53428571428572,AJRD
2014-11,15.06578947368421,AJRD
2015-02,16.93157894736842,AJRD
2015-05,18.53,AJRD
2015-08,19.628095238095238,AJRD
2015-11,15.026,AJRD
2015-12,14.988181818181822,AJRD
2016-12,16.933809523809526,AJRD
2017-12,28.053500000000003,AJRD
2018-12,31.27789473684211,AJRD
2019-12,40.359047619047615,AJRD
2020-12,41.03272727272728,AJRD
