Data Date,Close,Ticker
2010-12,16.867727272727276,CVGI
2011-12,9.966666666666667,CVGI
2012-12,8.3765,CVGI
2013-12,7.313333333333335,CVGI
2014-12,6.729090909090908,CVGI
2015-12,2.918636363636364,CVGI
2016-12,5.431904761904762,CVGI
2017-12,10.849499999999999,CVGI
2018-03,9.246190476190478,CVGI
2018-06,7.5961904761904755,CVGI
2018-09,8.809473684210527,CVGI
2018-12,5.984736842105263,CVGI
2019-03,8.05142857142857,CVGI
2019-06,6.998500000000002,CVGI
2019-09,6.9845000000000015,CVGI
2019-12,6.743809523809523,CVGI
2020-12,8.585909090909093,CVGI
