Data Date,Close,Ticker
2016-01,18.992631578947368,OLLI
2017-01,30.194999999999993,OLLI
2018-01,54.785714285714285,OLLI
2019-01,74.64000000000003,OLLI
2020-01,56.8947619047619,OLLI
2021-01,94.57789473684211,OLLI
