Data Date,Close,Ticker
2011-01,4.4910000000000005,CONN
2012-01,11.613999999999999,CONN
2013-01,28.374285714285715,CONN
2014-01,69.03571428571429,CONN
2015-01,17.069499999999998,CONN
2016-01,15.49842105263158,CONN
2017-01,11.842500000000001,CONN
2018-01,35.354761904761894,CONN
2019-01,19.437619047619048,CONN
2020-01,10.233333333333334,CONN
2021-01,13.69263157894737,CONN
