Data Date,Close,Ticker
2011-03,19.895652173913042,QMCO
2012-03,20.28363636363636,QMCO
2013-03,10.356,QMCO
2014-03,9.489523809523812,QMCO
2015-03,13.421818181818184,QMCO
2016-03,4.567272727272728,QMCO
2017-03,7.0886956521739135,QMCO
2017-06,7.720454545454547,QMCO
2017-09,5.927499999999999,QMCO
2017-12,5.478,QMCO
2018-03,3.9961904761904776,QMCO
2018-06,2.68952380952381,QMCO
2018-09,2.2605263157894733,QMCO
2018-12,1.9084210526315786,QMCO
2019-03,2.4404761904761902,QMCO
2020-03,3.2899999999999996,QMCO
